,champion,gameId,lane,platformId,queue,role,season,timestamp
92,497,4728638487,BOTTOM,KR,420,DUO_SUPPORT,13,1603136708355
93,117,4728724729,BOTTOM,KR,420,DUO_SUPPORT,13,1603133841664
94,875,4728682865,BOTTOM,KR,420,DUO_SUPPORT,13,1603130761406
95,875,4728670737,BOTTOM,KR,420,DUO_SUPPORT,13,1603128472459
96,117,4728556914,BOTTOM,KR,420,DUO_SUPPORT,13,1603126442498
97,412,4728554103,BOTTOM,KR,420,DUO_SUPPORT,13,1603124797598
98,98,4728551509,NONE,KR,420,DUO_SUPPORT,13,1603123483651
99,80,4726797486,BOTTOM,KR,420,DUO_SUPPORT,13,1603051910724
0,111,4765535037,BOTTOM,KR,420,DUO_SUPPORT,13,1604660312161
3,432,4764341434,BOTTOM,KR,420,DUO_SUPPORT,13,1604592299776
12,875,4763264269,NONE,KR,420,DUO_SUPPORT,13,1604567531572
15,164,4762887512,NONE,KR,420,DUO_SUPPORT,13,1604554604869
19,111,4762084153,BOTTOM,KR,420,DUO_SUPPORT,13,1604499505678
22,48,4761658052,BOTTOM,KR,420,DUO_SUPPORT,13,1604489704211
24,80,4760317178,MID,KR,420,DUO_SUPPORT,13,1604424190746
34,235,4759510976,BOTTOM,KR,420,DUO_CARRY,13,1604395401915
43,80,4757899569,NONE,KR,420,DUO_SUPPORT,13,1604318816370
44,80,4757944134,NONE,KR,420,DUO_SUPPORT,13,1604317557935
45,875,4757890068,NONE,KR,420,DUO_SUPPORT,13,1604316167177
49,432,4757524102,BOTTOM,KR,420,DUO_SUPPORT,13,1604306307822
50,98,4757138574,MID,KR,420,DUO_SUPPORT,13,1604299710513
51,235,4757133168,BOTTOM,KR,420,DUO_CARRY,13,1604297045914
53,80,4757034997,BOTTOM,KR,420,DUO_SUPPORT,13,1604292325029
55,79,4756620682,BOTTOM,KR,420,DUO_SUPPORT,13,1604246006994
68,164,4746437836,BOTTOM,KR,420,DUO_SUPPORT,13,1603877010898
69,432,4746174320,BOTTOM,KR,420,DUO_SUPPORT,13,1603867004331
70,432,4746079852,BOTTOM,KR,420,DUO_SUPPORT,13,1603864835366
72,432,4745358321,BOTTOM,KR,420,DUO_SUPPORT,13,1603815029864
73,111,4744268074,BOTTOM,KR,420,DUO_SUPPORT,13,1603789769726
74,201,4744175160,BOTTOM,KR,420,DUO_SUPPORT,13,1603786438199
78,80,4743561504,BOTTOM,KR,420,DUO_SUPPORT,13,1603728723832
79,432,4743474857,BOTTOM,KR,420,DUO_SUPPORT,13,1603726528564
81,432,4743411313,BOTTOM,KR,420,DUO_SUPPORT,13,1603722188421
82,80,4743324440,BOTTOM,KR,420,DUO_SUPPORT,13,1603720301649
87,43,4741339123,BOTTOM,KR,420,SOLO,13,1603636693324
88,79,4741442117,NONE,KR,420,DUO_SUPPORT,13,1603635396568
89,432,4741163286,BOTTOM,KR,420,DUO_SUPPORT,13,1603632331822
92,497,4739062691,BOTTOM,KR,420,DUO_SUPPORT,13,1603556807427
93,432,4738980986,BOTTOM,KR,420,DUO_SUPPORT,13,1603553633839
94,79,4738866945,NONE,KR,420,DUO_SUPPORT,13,1603552257309
95,80,4738776089,BOTTOM,KR,420,DUO_SUPPORT,13,1603549726468
98,80,4738459100,NONE,KR,420,DUO_SUPPORT,13,1603542480428
99,79,4735959742,NONE,KR,420,DUO_SUPPORT,13,1603457777414
0,64,4771746586,JUNGLE,KR,450,NONE,13,1604858261973
2,3,4756152547,MID,KR,420,DUO,13,1604233077276
3,236,4755940723,MID,KR,420,SOLO,13,1604230161156
6,142,4748846411,MID,KR,420,SOLO,13,1603974217981
8,236,4746573876,MID,KR,420,SOLO,13,1603884054182
9,517,4746497986,MID,KR,420,SOLO,13,1603881635680
10,61,4746514913,NONE,KR,420,DUO_SUPPORT,13,1603879886703
11,517,4744860986,MID,KR,420,SOLO,13,1603799467098
12,236,4744619134,MID,KR,420,SOLO,13,1603796577625
14,875,4742422613,NONE,KR,420,DUO_SUPPORT,13,1603700808120
15,517,4740599395,TOP,KR,420,SOLO,13,1603620905553
16,126,4738540661,MID,KR,420,SOLO,13,1603540902554
19,25,4729384954,NONE,KR,420,DUO_SUPPORT,13,1603178768340
20,61,4727676290,MID,KR,420,SOLO,13,1603098224114
21,80,4725443946,BOTTOM,KR,420,DUO_SUPPORT,13,1603003554321
24,3,4720837991,MID,KR,420,DUO,13,1602837361579
26,517,4716529809,NONE,KR,420,DUO_SUPPORT,13,1602662125915
28,164,4710740899,NONE,KR,420,DUO_SUPPORT,13,1602409953106
30,4,4707736340,TOP,KR,420,DUO,13,1602316538587
31,80,4705303207,BOTTOM,KR,420,DUO_SUPPORT,13,1602228553472
32,80,4702843461,BOTTOM,KR,420,DUO_SUPPORT,13,1602144060921
33,517,4701122689,NONE,KR,420,DUO_SUPPORT,13,1602068598400
35,236,4694998824,MID,KR,420,DUO,13,1601813273367
37,875,4691733259,BOTTOM,KR,420,DUO_SUPPORT,13,1601718313820
38,517,4688967199,MID,KR,420,SOLO,13,1601639069938
39,43,4683915729,BOTTOM,KR,420,DUO_SUPPORT,13,1601468651783
40,268,4680690902,TOP,KR,420,SOLO,13,1601370117978
42,43,4677372242,MID,KR,420,DUO_SUPPORT,13,1601232448365
44,80,4673406742,NONE,KR,420,DUO_SUPPORT,13,1601111881412
45,80,4670579289,BOTTOM,KR,420,DUO_SUPPORT,13,1601021457927
46,4,4668554957,MID,KR,420,SOLO,13,1600931681321
47,3,4666411238,MID,KR,420,SOLO,13,1600847549179
48,80,4663989419,BOTTOM,KR,420,DUO_SUPPORT,13,1600761653504
49,58,4659216408,NONE,KR,420,DUO_SUPPORT,13,1600587183243
50,58,4657130032,MID,KR,420,SOLO,13,1600508702924
51,875,4656918942,JUNGLE,KR,420,NONE,13,1600505369573
52,84,4654277610,NONE,KR,420,DUO_SUPPORT,13,1600417181999
53,164,4652413617,MID,KR,420,SOLO,13,1600337378323
54,80,4649921317,NONE,KR,420,DUO_SUPPORT,13,1600244933970
55,80,4647911613,MID,KR,420,DUO_SUPPORT,13,1600161404216
56,58,4645541214,MID,KR,420,SOLO,13,1600066747803
57,80,4642766202,BOTTOM,KR,420,DUO_SUPPORT,13,1599967431709
58,43,4638992728,BOTTOM,KR,420,DUO_SUPPORT,13,1599824939847
59,164,4638932462,MID,KR,420,SOLO,13,1599822065065
60,236,4636463557,NONE,KR,420,DUO_SUPPORT,13,1599726768910
61,236,4634126292,MID,KR,420,DUO,13,1599638415248
62,4,4631072961,MID,KR,420,SOLO,13,1599489834430
63,517,4630942935,MID,KR,420,SOLO,13,1599487034937
64,268,4628610131,TOP,KR,420,SOLO,13,1599400732703
65,12,4625933671,NONE,KR,420,DUO_SUPPORT,13,1599312120579
66,4,4622973854,MID,KR,420,SOLO,13,1599214130122
67,58,4620665063,NONE,KR,420,DUO_SUPPORT,13,1599129788006
68,164,4618242944,MID,KR,420,SOLO,13,1599040305842
69,127,4615836223,BOTTOM,KR,420,DUO,13,1598948141323
70,53,4612755938,MID,KR,420,DUO_SUPPORT,13,1598823954658
71,875,4611848136,MID,KR,420,DUO_SUPPORT,13,1598783485565
72,4,4608064491,NONE,KR,420,DUO_SUPPORT,13,1598647575126
73,80,4603805874,BOTTOM,KR,420,DUO_SUPPORT,13,1598489049874
74,164,4603832131,TOP,KR,420,DUO,13,1598484872760
75,12,4603830124,BOTTOM,KR,440,SOLO,13,1598480321967
76,236,4603351117,MID,KR,420,DUO,13,1598448952573
77,84,4599678563,NONE,KR,420,DUO_SUPPORT,13,1598316260501
78,517,4597790104,TOP,KR,420,SOLO,13,1598214894845
79,517,4595495391,NONE,KR,420,DUO,13,1598136521512
80,517,4581838617,MID,KR,420,SOLO,13,1597583369463
81,25,4581752466,MID,KR,420,DUO_SUPPORT,13,1597581466330
82,84,4581624568,MID,KR,420,SOLO,13,1597579501035
83,268,4581536307,MID,KR,420,SOLO,13,1597577176609
84,875,4581379445,TOP,KR,420,SOLO,13,1597574957938
85,80,4561913213,NONE,KR,420,DUO_SUPPORT,13,1596866363841
86,164,4561770059,TOP,KR,420,DUO,13,1596861956681
87,517,4560450775,MID,KR,420,SOLO,13,1596805637565
88,80,4554689056,MID,KR,420,DUO_SUPPORT,13,1596608892631
89,58,4554673042,MID,KR,420,SOLO,13,1596606407491
90,84,4554606632,MID,KR,420,SOLO,13,1596603760932
91,61,4554572483,MID,KR,420,SOLO,13,1596601683489
92,236,4554518801,NONE,KR,420,DUO_SUPPORT,13,1596599720813
93,4,4552129185,TOP,KR,420,DUO,13,1596526285714
94,58,4551979616,MID,KR,420,SOLO,13,1596522314906
95,4,4552053164,MID,KR,420,DUO,13,1596519968877
96,126,4551935985,NONE,KR,420,DUO_SUPPORT,13,1596516685990
97,875,4550140092,MID,KR,420,SOLO,13,1596434494793
98,236,4549709877,NONE,KR,420,DUO,13,1596429736386
99,3,4549645436,MID,KR,420,DUO,13,1596427081770
4,98,4764408413,NONE,KR,420,DUO_SUPPORT,13,1604605810402
5,147,4764446574,BOTTOM,KR,420,DUO_SUPPORT,13,1604603118171
7,12,4764359676,BOTTOM,KR,420,DUO_SUPPORT,13,1604596805334
9,80,4764207643,NONE,KR,420,DUO_SUPPORT,13,1604590637713
10,89,4764169109,MID,KR,420,DUO_SUPPORT,13,1604587689220
16,12,4763432953,BOTTOM,KR,420,DUO_SUPPORT,13,1604574675721
17,98,4763357456,NONE,KR,420,DUO_SUPPORT,13,1604572782965
20,79,4762589833,MID,KR,420,DUO_SUPPORT,13,1604522553102
23,98,4762655929,NONE,KR,420,DUO_SUPPORT,13,1604516368163
24,89,4762613390,BOTTOM,KR,420,DUO_SUPPORT,13,1604513193032
25,223,4762518214,MID,KR,420,DUO_SUPPORT,13,1604509234316
28,12,4762406551,NONE,KR,420,DUO_SUPPORT,13,1604503502420
31,89,4761817787,MID,KR,420,DUO_SUPPORT,13,1604494931908
37,80,4761358425,NONE,KR,420,DUO_SUPPORT,13,1604478609709
38,201,4761354593,NONE,KR,420,DUO_SUPPORT,13,1604477104854
39,43,4760440721,NONE,KR,420,DUO_SUPPORT,13,1604426884478
40,201,4760326082,MID,KR,420,DUO_SUPPORT,13,1604423528816
43,80,4760111744,TOP,KR,420,DUO_SUPPORT,13,1604413357934
44,80,4759975720,BOTTOM,KR,420,DUO_SUPPORT,13,1604411567864
50,89,4757768202,BOTTOM,KR,420,SOLO,13,1604312520384
52,3,4757607090,BOTTOM,KR,420,DUO_SUPPORT,13,1604307892197
62,147,4755547890,BOTTOM,KR,420,DUO_SUPPORT,13,1604227145418
65,147,4751853473,BOTTOM,KR,420,DUO_SUPPORT,13,1604084755473
69,223,4751585304,BOTTOM,KR,420,DUO_SUPPORT,13,1604075145767
71,201,4750998089,BOTTOM,KR,420,DUO_SUPPORT,13,1604067503840
72,432,4747403410,NONE,KR,420,DUO_SUPPORT,13,1603899423630
78,201,4744790117,NONE,KR,420,DUO_SUPPORT,13,1603797032562
79,79,4744576253,BOTTOM,KR,420,DUO_SUPPORT,13,1603795076951
80,875,4744405482,TOP,KR,420,DUO_SUPPORT,13,1603792204865
81,497,4744381078,BOTTOM,KR,420,DUO_SUPPORT,13,1603789919183
83,89,4744032765,BOTTOM,KR,420,DUO_SUPPORT,13,1603775767780
86,432,4743654707,BOTTOM,KR,420,DUO_SUPPORT,13,1603733163351
88,3,4743477863,BOTTOM,KR,420,DUO_SUPPORT,13,1603727816778
90,223,4743442912,BOTTOM,KR,420,DUO_SUPPORT,13,1603723104356
92,201,4740576217,BOTTOM,KR,420,SOLO,13,1603619563693
94,875,4739235806,NONE,KR,420,DUO_SUPPORT,13,1603563726790
95,111,4739173938,NONE,KR,420,DUO_SUPPORT,13,1603561705162
96,201,4738796951,NONE,KR,420,DUO_SUPPORT,13,1603550098834
97,98,4738455282,JUNGLE,KR,420,NONE,13,1603541402433
98,111,4738264255,BOTTOM,KR,420,DUO_SUPPORT,13,1603538607642
99,44,4737948330,BOTTOM,KR,420,DUO_SUPPORT,13,1603533639189
1,67,4763937291,NONE,KR,420,DUO_SUPPORT,13,1604581447932
2,21,4763882148,NONE,KR,420,DUO_SUPPORT,13,1604579980811
11,523,4761296013,BOTTOM,KR,420,DUO_CARRY,13,1604477548539
17,157,4760291966,BOTTOM,KR,420,DUO_CARRY,13,1604420818661
18,523,4760205862,BOTTOM,KR,420,DUO_CARRY,13,1604418188456
20,202,4760075102,BOTTOM,KR,420,DUO_CARRY,13,1604414249060
22,145,4759782208,BOTTOM,KR,420,SOLO,13,1604405515743
24,157,4759525615,BOTTOM,KR,420,DUO_CARRY,13,1604397312228
28,22,4759318248,BOTTOM,KR,420,SOLO,13,1604390011670
31,157,4757707264,BOTTOM,KR,420,DUO_CARRY,13,1604311767500
34,202,4757281339,BOTTOM,KR,420,DUO_CARRY,13,1604301224569
44,360,4754897136,BOTTOM,KR,420,DUO_CARRY,13,1604210835829
45,235,4754121253,NONE,KR,900,DUO_SUPPORT,13,1604170919951
46,114,4754048877,MID,KR,900,DUO_SUPPORT,13,1604169466772
48,157,4753968320,BOTTOM,KR,420,DUO_CARRY,13,1604164291578
51,157,4751720077,NONE,KR,420,DUO_SUPPORT,13,1604076904847
54,236,4750678274,BOTTOM,KR,420,DUO_CARRY,13,1604060288006
56,22,4750612220,BOTTOM,KR,420,DUO_CARRY,13,1604056130139
57,202,4750534849,BOTTOM,KR,420,DUO_CARRY,13,1604053807865
58,236,4750378612,BOTTOM,KR,420,DUO_CARRY,13,1604051487886
60,145,4750285917,BOTTOM,KR,420,DUO_CARRY,13,1604046730875
64,202,4749736030,BOTTOM,KR,420,DUO_CARRY,13,1604034286995
66,202,4749380419,BOTTOM,KR,420,DUO_CARRY,13,1603993110011
70,21,4749164283,BOTTOM,KR,420,DUO_CARRY,13,1603981696211
75,236,4748202469,NONE,KR,420,DUO_SUPPORT,13,1603962715414
76,236,4748079541,NONE,KR,420,DUO_SUPPORT,13,1603961398190
77,22,4747967120,TOP,KR,420,DUO,13,1603951512767
78,12,4747944312,NONE,KR,420,DUO_SUPPORT,13,1603949846323
79,22,4747527430,BOTTOM,KR,420,DUO_CARRY,13,1603907388542
80,235,4747513664,TOP,KR,420,DUO,13,1603904557291
81,236,4747490648,BOTTOM,KR,420,DUO_CARRY,13,1603902799158
83,235,4747327754,BOTTOM,KR,420,DUO_CARRY,13,1603897249053
84,360,4747332023,NONE,KR,420,DUO_SUPPORT,13,1603895363376
85,39,4747154853,MID,KR,420,SOLO,13,1603893110666
90,145,4746145861,NONE,KR,420,DUO_SUPPORT,13,1603862894660
91,79,4745543028,JUNGLE,KR,420,NONE,13,1603825692231
92,39,4745531767,TOP,KR,420,SOLO,13,1603822949827
93,22,4745461719,BOTTOM,KR,420,DUO_CARRY,13,1603820108378
95,81,4745380166,BOTTOM,KR,420,DUO_CARRY,13,1603814570145
96,79,4745290706,JUNGLE,KR,420,NONE,13,1603810917631
98,22,4744889289,BOTTOM,KR,420,DUO_CARRY,13,1603802131912
0,238,4765830416,JUNGLE,KR,900,NONE,13,1604666739489
1,104,4765694329,JUNGLE,KR,420,NONE,13,1604665272348
9,876,4764348382,JUNGLE,KR,420,NONE,13,1604596000450
15,876,4749347755,JUNGLE,KR,420,NONE,13,1603991460114
17,104,4749280775,NONE,KR,420,DUO_SUPPORT,13,1603987505401
20,64,4748998197,JUNGLE,KR,420,NONE,13,1603979774318
22,80,4748808097,BOTTOM,KR,420,DUO_SUPPORT,13,1603974623023
23,80,4747499939,BOTTOM,KR,420,DUO_SUPPORT,13,1603909685052
24,76,4747550790,JUNGLE,KR,420,NONE,13,1603903013810
27,203,4747307064,NONE,KR,420,DUO_SUPPORT,13,1603897024255
29,104,4747145316,JUNGLE,KR,420,NONE,13,1603893271352
34,203,4745096368,NONE,KR,420,DUO_SUPPORT,13,1603806568106
36,104,4743667513,JUNGLE,KR,420,NONE,13,1603743397848
37,777,4743596811,MID,KR,430,SOLO,13,1603732786574
38,104,4743518797,JUNGLE,KR,420,NONE,13,1603728669464
40,120,4743480916,JUNGLE,KR,420,NONE,13,1603725028821
48,876,4734887553,JUNGLE,KR,420,NONE,13,1603433046611
49,64,4734489761,JUNGLE,KR,420,NONE,13,1603393784659
50,203,4734507811,NONE,KR,420,DUO_SUPPORT,13,1603391732878
52,360,4734473567,BOTTOM,KR,430,DUO_CARRY,13,1603387759900
53,876,4734408080,JUNGLE,KR,420,NONE,13,1603384655918
54,120,4734363114,JUNGLE,KR,420,NONE,13,1603382095226
55,84,4733983964,NONE,KR,900,DUO_SUPPORT,13,1603370449600
57,104,4733698903,JUNGLE,KR,420,NONE,13,1603366758518
58,876,4733630244,JUNGLE,KR,420,NONE,13,1603363934354
59,12,4733442243,MID,KR,420,DUO_SUPPORT,13,1603361436402
62,120,4732635767,JUNGLE,KR,420,NONE,13,1603304307043
63,64,4732529352,JUNGLE,KR,420,NONE,13,1603299097400
64,104,4732504944,JUNGLE,KR,420,NONE,13,1603296636811
65,104,4732426998,JUNGLE,KR,420,NONE,13,1603293305868
67,12,4731871803,BOTTOM,KR,420,DUO_SUPPORT,13,1603283228423
68,104,4731732203,JUNGLE,KR,420,NONE,13,1603280785664
71,5,4730696977,JUNGLE,KR,420,NONE,13,1603217127442
72,876,4730722745,NONE,KR,420,DUO_SUPPORT,13,1603213959879
73,876,4730529836,JUNGLE,KR,420,NONE,13,1603211581382
74,104,4730526111,JUNGLE,KR,420,NONE,13,1603209652001
75,876,4730550205,JUNGLE,KR,420,NONE,13,1603207239344
78,12,4729371464,BOTTOM,KR,420,DUO_SUPPORT,13,1603177211726
79,104,4729305887,JUNGLE,KR,420,NONE,13,1603174992434
80,421,4729302022,JUNGLE,KR,420,NONE,13,1603173145909
81,104,4729256226,JUNGLE,KR,420,NONE,13,1603171006816
82,203,4728717234,TOP,KR,420,SOLO,13,1603136984047
83,203,4728705863,JUNGLE,KR,420,NONE,13,1603134596614
84,21,4728626027,MID,KR,420,DUO_SUPPORT,13,1603132772149
85,120,4728549941,NONE,KR,420,DUO_SUPPORT,13,1603128412676
86,876,4728525789,JUNGLE,KR,420,NONE,13,1603125609356
87,60,4728542988,NONE,KR,420,DUO_SUPPORT,13,1603124146373
88,202,4728439344,BOTTOM,KR,420,DUO_CARRY,13,1603122416099
89,104,4728434907,JUNGLE,KR,420,NONE,13,1603120602963
90,203,4728279963,JUNGLE,KR,420,NONE,13,1603118361620
91,104,4728102728,JUNGLE,KR,420,NONE,13,1603110854304
92,120,4728053789,JUNGLE,KR,420,NONE,13,1603108804360
93,203,4727896737,JUNGLE,KR,420,NONE,13,1603106158384
94,64,4727859853,NONE,KR,420,DUO_SUPPORT,13,1603104501397
97,64,4726678547,JUNGLE,KR,420,NONE,13,1603041766972
0,777,4771711567,NONE,KR,420,DUO_SUPPORT,13,1604854425807
1,777,4771577956,MID,KR,420,DUO,13,1604852268816
3,201,4771481750,BOTTOM,KR,420,DUO_SUPPORT,13,1604846245867
8,42,4770854415,NONE,KR,420,DUO_SUPPORT,13,1604837083209
12,126,4770333485,MID,KR,420,SOLO,13,1604823399754
14,81,4770155018,BOTTOM,KR,420,DUO_CARRY,13,1604818598795
15,69,4769106209,NONE,KR,420,DUO_SUPPORT,13,1604773233326
18,142,4768992414,MID,KR,420,SOLO,13,1604767107720
22,7,4768587260,NONE,KR,420,DUO_SUPPORT,13,1604757774936
23,8,4768546461,NONE,KR,420,DUO_SUPPORT,13,1604755453812
26,61,4767855440,MID,KR,420,SOLO,13,1604745199530
30,81,4766488565,BOTTOM,KR,420,DUO_CARRY,13,1604688929495
34,8,4766150184,MID,KR,420,SOLO,13,1604674018890
35,134,4765983279,MID,KR,420,SOLO,13,1604672141769
36,134,4765955658,MID,KR,420,DUO,13,1604670513475
37,517,4765710960,NONE,KR,420,DUO_SUPPORT,13,1604664464938
42,134,4765252671,BOTTOM,KR,420,DUO,13,1604651937103
43,517,4765270380,NONE,KR,420,DUO,13,1604651060816
44,142,4764895473,MID,KR,420,SOLO,13,1604648959938
59,142,4757882936,NONE,KR,420,DUO_SUPPORT,13,1604316926476
62,126,4757276307,MID,KR,420,SOLO,13,1604303298484
65,517,4755459944,MID,KR,420,SOLO,13,1604225120830
68,7,4750803172,MID,KR,420,SOLO,13,1604061648739
69,126,4750715939,TOP,KR,420,SOLO,13,1604059893301
96,236,4728382231,MID,KR,420,SOLO,13,1603119222815
97,142,4723104035,MID,KR,420,SOLO,13,1602923994382
98,875,4717785577,NONE,KR,420,DUO_SUPPORT,13,1602695779874
99,142,4716843826,MID,KR,420,SOLO,13,1602671917656
1,64,4771695161,JUNGLE,KR,420,NONE,13,1604856594693
2,64,4770580353,JUNGLE,KR,420,NONE,13,1604830826507
10,89,4766622352,BOTTOM,KR,420,DUO_SUPPORT,13,1604692290664
11,203,4766369333,NONE,KR,420,DUO_SUPPORT,13,1604683321493
12,203,4766343350,JUNGLE,KR,420,NONE,13,1604680882287
13,104,4766198110,JUNGLE,KR,420,NONE,13,1604678780619
14,64,4766183703,NONE,KR,420,DUO_SUPPORT,13,1604677488641
15,203,4766220805,NONE,KR,420,DUO,13,1604676763753
19,203,4765425052,JUNGLE,KR,420,NONE,13,1604656814853
21,1,4764709057,NONE,KR,450,DUO_SUPPORT,13,1604641465890
24,203,4764410487,JUNGLE,KR,420,NONE,13,1604597282684
26,203,4763417381,JUNGLE,KR,420,NONE,13,1604575971464
27,203,4763462042,JUNGLE,KR,420,NONE,13,1604574370913
28,98,4762577090,TOP,KR,420,SOLO,13,1604517151992
33,203,4762516937,JUNGLE,KR,420,NONE,13,1604508440040
35,121,4761998572,NONE,KR,420,DUO_SUPPORT,13,1604500694354
37,24,4761610009,NONE,KR,450,DUO_SUPPORT,13,1604486974475
38,145,4761487225,NONE,KR,450,DUO_SUPPORT,13,1604485969742
40,203,4760503735,NONE,KR,420,DUO,13,1604431874118
42,64,4760367637,JUNGLE,KR,420,NONE,13,1604425261721
43,121,4760343763,JUNGLE,KR,420,NONE,13,1604422309777
44,876,4760259858,JUNGLE,KR,420,NONE,13,1604420280337
46,876,4760126354,JUNGLE,KR,420,NONE,13,1604414855254
48,64,4759965986,JUNGLE,KR,420,NONE,13,1604409506879
50,421,4759757067,JUNGLE,KR,420,NONE,13,1604404440424
51,30,4759577662,JUNGLE,KR,420,NONE,13,1604401300914
55,876,4759293744,JUNGLE,KR,420,NONE,13,1604387858931
57,76,4752564692,NONE,KR,420,DUO_SUPPORT,13,1604129437692
61,104,4748941934,JUNGLE,KR,420,NONE,13,1603975643975
64,64,4748297763,JUNGLE,KR,420,NONE,13,1603968636596
69,64,4747993855,JUNGLE,KR,420,NONE,13,1603954711588
71,81,4747387105,BOTTOM,KR,420,DUO_CARRY,13,1603900955967
74,141,4747362322,JUNGLE,KR,420,NONE,13,1603895572119
75,876,4746817363,JUNGLE,KR,420,NONE,13,1603890986681
77,64,4746702123,JUNGLE,KR,420,NONE,13,1603886662260
78,876,4746627518,NONE,KR,420,DUO_SUPPORT,13,1603885336633
79,876,4746558397,JUNGLE,KR,420,NONE,13,1603881928992
81,104,4746425478,JUNGLE,KR,420,NONE,13,1603875998817
82,104,4746460776,TOP,KR,420,DUO_SUPPORT,13,1603874070683
83,64,4746336214,TOP,KR,420,DUO_SUPPORT,13,1603872144128
84,104,4746269216,JUNGLE,KR,420,NONE,13,1603869260266
85,104,4745449979,JUNGLE,KR,420,NONE,13,1603822237848
86,360,4744372586,BOTTOM,KR,420,DUO_CARRY,13,1603790613411
87,119,4744208031,BOTTOM,KR,420,DUO_CARRY,13,1603788301388
88,64,4744193928,JUNGLE,KR,420,NONE,13,1603785740201
89,104,4744078453,JUNGLE,KR,420,NONE,13,1603783072190
0,3,4771765749,NONE,KR,420,DUO_SUPPORT,13,1604858109077
1,134,4771684026,MID,KR,420,SOLO,13,1604855645965
2,3,4771671129,MID,KR,420,SOLO,13,1604853826263
3,517,4771549261,MID,KR,420,SOLO,13,1604849112125
5,360,4769114329,BOTTOM,KR,430,DUO_CARRY,13,1604772078088
6,81,4769039962,MID,KR,430,DUO,13,1604770142889
7,360,4768984339,BOTTOM,KR,430,DUO_CARRY,13,1604767665375
10,517,4767530707,NONE,KR,900,DUO_SUPPORT,13,1604734605750
11,7,4766339513,NONE,KR,450,DUO_SUPPORT,13,1604683119223
12,104,4766326545,NONE,KR,430,DUO_SUPPORT,13,1604681868628
13,235,4766350251,BOTTOM,KR,430,DUO_CARRY,13,1604679653786
14,51,4766202914,BOTTOM,KR,430,DUO_CARRY,13,1604677220820
15,360,4766098692,NONE,KR,430,DUO_SUPPORT,13,1604675919777
16,157,4766083032,BOTTOM,KR,430,DUO,13,1604674436950
17,12,4766053022,BOTTOM,KR,900,DUO,13,1604672130949
18,3,4765741974,MID,KR,420,SOLO,13,1604664761748
27,3,4764075490,MID,KR,420,SOLO,13,1604586345240
28,523,4764110004,NONE,KR,420,DUO_SUPPORT,13,1604584853328
30,3,4763818161,MID,KR,420,SOLO,13,1604578962080
33,84,4762634113,MID,KR,420,SOLO,13,1604514041856
34,3,4762529058,MID,KR,420,SOLO,13,1604509838700
35,3,4762476523,NONE,KR,420,DUO_SUPPORT,13,1604508043805
36,3,4762419099,MID,KR,420,SOLO,13,1604504621767
38,3,4761908594,MID,KR,420,DUO_CARRY,13,1604497742722
39,246,4761648746,MID,KR,420,SOLO,13,1604489933824
43,876,4760504405,JUNGLE,KR,430,NONE,13,1604433241151
44,104,4760474180,JUNGLE,KR,430,NONE,13,1604431547623
45,3,4760268880,MID,KR,420,SOLO,13,1604419910299
49,3,4759980250,MID,KR,420,DUO,13,1604410164960
51,3,4759728699,NONE,KR,420,DUO_SUPPORT,13,1604404714747
52,3,4759599175,TOP,KR,420,DUO,13,1604401882385
54,3,4759545452,MID,KR,420,SOLO,13,1604397289748
56,3,4758566461,NONE,KR,420,DUO_SUPPORT,13,1604340234285
58,3,4758408058,MID,KR,420,DUO_CARRY,13,1604333897896
59,57,4758423436,TOP,KR,420,SOLO,13,1604331931433
60,134,4758246617,MID,KR,420,SOLO,13,1604326300201
61,3,4758025404,MID,KR,420,SOLO,13,1604320433689
62,7,4757963317,MID,KR,420,DUO,13,1604317379539
63,43,4757845942,BOTTOM,KR,420,DUO_SUPPORT,13,1604315112838
64,3,4757840831,MID,KR,420,SOLO,13,1604313353553
66,3,4756748221,NONE,KR,420,DUO_SUPPORT,13,1604258012042
67,7,4756733355,NONE,KR,420,DUO_SUPPORT,13,1604252947197
68,517,4756730435,MID,KR,420,SOLO,13,1604250913845
69,517,4756656131,MID,KR,420,SOLO,13,1604248606485
70,3,4756621693,MID,KR,420,DUO_CARRY,13,1604246420370
71,3,4756375073,BOTTOM,KR,420,DUO,13,1604240608475
72,61,4754068666,MID,KR,420,SOLO,13,1604169485341
73,235,4754021748,MID,KR,420,DUO,13,1604165670729
74,777,4753953533,MID,KR,420,SOLO,13,1604162585474
75,3,4753822684,NONE,KR,420,DUO_SUPPORT,13,1604159277799
76,134,4753717746,NONE,KR,420,DUO,13,1604157825711
78,3,4753335884,BOTTOM,KR,420,DUO,13,1604146003772
79,3,4753178659,MID,KR,420,SOLO,13,1604143292783
83,777,4751770611,MID,KR,420,SOLO,13,1604081858889
85,3,4751691992,NONE,KR,420,DUO,13,1604077562916
87,3,4750800626,MID,KR,420,SOLO,13,1604061009750
88,3,4750645849,MID,KR,420,DUO,13,1604057199799
90,3,4749382544,MID,KR,420,DUO_CARRY,13,1603994922677
91,61,4749369603,MID,KR,420,SOLO,13,1603992882635
92,3,4749335099,MID,KR,420,SOLO,13,1603989748502
94,59,4749195099,NONE,KR,420,DUO_SUPPORT,13,1603985233866
95,3,4749158418,MID,KR,420,SOLO,13,1603982959920
96,516,4748733362,TOP,KR,420,SOLO,13,1603973300724
