,tier,leaguePoints,summonerId,summonerName,account_id
604,GRANDMASTER,508,OVgVbCjhBVYr6ixzp6BvPzKeLwNhZ-wZxuvscTYh0vUocA,Heimish kingmono,mbYHI-TEGHTlHz8zMWA13UcUnr5jLBuBW0QzUGzrlQrD
605,GRANDMASTER,751,z_d-e0CjssseN7UamIJ_-JD3CMYtn_IpPRHZd8kAgBDIaNM,MAKJANG,ZWwxVLyQF9ja18ZtYt5MHgaOuHm7wdWYzyTgXejmIz5BGDXCccLwqxYm
606,GRANDMASTER,492,gs29nvgMOWfb2TjMOu7gQiNeo1NCvPLU-RJ1wYSJ9jMjhXM,Sup2020,0_Q3D_M_Jys_GnhHJaHSumT9HuRVjULwwgAxzF6-uwzDMIgYax9hCjRy
607,GRANDMASTER,594,SPO7TfaxMKlDb4SaTAg8th8bMShJ6PhAhL2laxCV6v23mkU,qwerewqw,cdGipZIvKxiNqZgH3NjOWGBBVFNiXX1Cz_p9wJIljpiuU5kRNvyBvQjA
608,GRANDMASTER,656,8gLJ2hlhV6ZZ_9hPqNiziEZDOwE0N469IDlRO_LS39qYSyY,qnbz,UnDnqtQaT7jNnABZpF5G2uh7qLvuK2G7VCKvkBTpP1EwEGBpHLkS2-wz
609,GRANDMASTER,614,lB3jVFNAQ4gDsiqqkmsE7Ubbhb3pgRKkf2TMLki6yY0fy-Y,엘리멘트 미스틱,7DAUH4Bs4o8THVCgTmwNstLU42I8skKt2ODZ442lJIR4onE
610,GRANDMASTER,712,z133JhEpD51NaGxToiKpKO6YotyUp6QDyKemWJWnoVTIyRE, yanshujiwen,eSvoX-hfOWrQ3UTeJDMta2bAQuTWAi01ayjCjFF4nyNDdZADRHyhm-As
611,GRANDMASTER,537,ctXxbZos36A79yrr_qfOkQZsKTBpvVD3CcXBIhAcEJhJBA,16xyz,Q-l68JlpO0T5uS5Ic1yI6sSPHDRn8OguCkjxvIwG-nUr
612,GRANDMASTER,410,QACQSoZbCS-yDDfo8VRQadlvb3VGH5pnRpj4FcTCRDMAn9ZS,니가지은성,h4eMNhUW5e-mi5dF3nc_wH1D_QdPIP2DPHB8xbKxIgqElx363a2PLvj_
613,GRANDMASTER,421,ET9fkKUw7_qYJFZC_UJ-pQIyv3uJMBAx0L1JzBOi079zmak,탑 팁,qWH2lCIhgexg0836vzFyBX4OtusFLsZDcVpkO_cYMLPFEK-XqMKTcaVj
614,GRANDMASTER,819,c_jQenwXtFvJ6rfkhRW8LNbYhVjdBoZwySGlbb9F_YggHX4,BLG ADD,Txh7uVZHNmDUo9wDjzAzu8X5fZr1nenoCoVoy576nSA2gvo
615,GRANDMASTER,475,LlRCGrfG7aSvAjyJgtNMYQWD56DGnbCG2G4VHO92IMK0NB4,852885288528,X8JRN30w6JHSuwoGapcCMUcUh4OgUXltt-txO5eOXzjZQW8
616,GRANDMASTER,760,JRFks3QdaPqTcSCkuu6MJ9RzAAL6_4tvFSqaIbsEsQbuDGDnLhEh9lNdHg,C9 BLAB3R,fFxbQLxGCMRa2zjQQ4HUeY7coh2cp9usipiyhKfS4zn6Eai0UWr4IjWe
617,GRANDMASTER,835,o639I2e8mj9NVpmQsY1-CDQh_u_Li3ZJTTN9_3VR3hB8s7M,11baby,wNflRZTDMnltUGNKm6mGnj6wCQI5cXo3HmD2oDa9U2sJcrV6EUz4rrqo
618,GRANDMASTER,387,w1lrk2ubuAusavrtFgVAiC3mmfUWaHodpHwDoMtGEPQpYTw,Master c0ach,kTdYDfEZwc3-H3cz_sTA_6nKjxdQjfiKHHJ2ubLzAShKN4w
619,GRANDMASTER,602,oSfVanR5ArrjxsdEMg2aD0YcDTpCz0zkErofV767yWDWmqk,kai xin chao ren,DRqjBHPq8dhkVne6YlAm3ChCp38UXtWzrVwNHup0Ty8Zivx_Nuurl84V
620,GRANDMASTER,418,lJLhYFyQvrxFSZktocqOyYR65z9lgqCsCLLOjlgEmxpUkTFQ,전장의 관우,SDD5G9sgCG3ujW-dlMnrxpmhMe3tro1HxDdt9C5sCzhYn8a1_jj8zlYn
621,GRANDMASTER,559,clCsTRu5XAwqt_6RXwBkEkb9Xea7A2aVAsyDJ5TYZC7QpFw,쌍수도,18-saYce3Th-cedMS_AAnTQCpLSfMIZfkzZxEZzcihMPOsI
622,GRANDMASTER,404,g4pOdDz1jP7j8jjtO7GT7EyS2fdhC6tuq9fY-JsvxyROcno,sdcwmg,cfWF-PENQ1o775yTUYdYQQugD5xvMmXjz0IhzQaqIU4RiJM
623,GRANDMASTER,440,qUfP8KluBQIuOcYtUmR0E6_pD6cT6typueKW-t3BaVSSRw,kebukeyi,lmhISTIg6rhtsnP2xncXNx2gJaJCTiEHr6RsVQ9bnF4
624,GRANDMASTER,503,_JmfkEtTq4ZWvRsvKjSgH_7BArrocyungO6dE-zpkE6kRg,신승수,D7rsiLleRQ1O2xc-LgoqE0BB2cw067uvqGlWyMLgvjgK
625,GRANDMASTER,492,nFocKlH2n46JmoI2w5u42yGUvuyPHz4FpgR_btzokDApDMqJ,Cyka BIyatt,MLJt5ue9zwmTs4X_OxoRwKZ8F5IvEQSlh23FYRq2BvyFoWFVfypOaMD9
626,GRANDMASTER,795,LavnAl1z89FbKhAXHCYJ0vd3SHQCZ3EBMbuGTUQLxJAnC3o,Juhana,HIpBQCtmgXct2lxYCY45fiReV4aqgEe4iWSSs7pSp_3JoxPCEi-_tFxV
627,GRANDMASTER,457,kW-wEfZlyJj5zFlfBJc_unlmmEM4EBQ4uBZfr-bcXOXUI90,haburu9,XbOZf5__XYXnqfKySyokDJp8rm3PzM-rKHrAXFW2wsn6k6E
628,GRANDMASTER,775,hIB3l_fi2_bmNhKj6LXNy7TYKDa2ran3CHcc6gmQy9G9dnc,HUYATV Cid,SXhxEMxv22M07gf0oe-IcKaJvfd_6QHJvJng7hLzcNZHZRDz5Gai9atZ
629,GRANDMASTER,550,BqJc6s5qE7Ba5OvJVGkq-iRPx75_VxypCYVbzftrKvRDgpY,rensheng wandan,XifQg6Mtz7_QvQpUiqCjsJ6XS4i5qP4y9wss3fXQbjivdts
630,GRANDMASTER,660,MghhrRFma2WGXGygCFMdd6G4wxh9uABd_CnrzfvypJMWIZhN,yi bu rong ci ,3HvV_edRBL3k2cj7_yAZ8pdcgD8KJHWGFYX_1f7DKas2TZdk44cLA-1c
631,GRANDMASTER,617,tjKIcTTd-dXOwGxlN9HU-Mt7Ig-RtTlchoN-hOyatqGUugk,백색말처럼,iWBJBHYIaBiAg7stbVZGkeeYEeM8YhvBxumUuiYAUCn9W1AKRKMzIXFt
632,GRANDMASTER,539,tHQh0RgyH992eBqlOdGws8b-9e5x3k8zcZfRZdk2xnD0C50,PluTo777,faR696PoJFu2SiRMLa_U8vDYktI9MTM8bIZkoGpz5NN958M
633,GRANDMASTER,842,OERj8T2q1A5-JXzL11C3WL8QPQLeaKQGYRzXjkwAvB3SNg,훙쌍리,nSGuWB1fNMB9xsOzFO_RtBj9-vuZ4_GDCfaobc7g3oTm
634,GRANDMASTER,341,9mTzJRLHLrbC_7SNv1axM8Smt6YVO7i7F6QAsNR_WttjHCk,kfo,opiIXHis8ECg72Zy0j-ojRLSxGUNsCmvK5ZMXjcAbKAaSB8
635,GRANDMASTER,433,hKsZO17Ub1bVKJiaDMinGzZ5IH_H-u4rkUtmi_Fg_J7rcJM,진 나 조 아,q751tQUcVd-SRxbB3nJ_-a-H0IW6VsrE3Jn-6FkeXbO_iTg
636,GRANDMASTER,514,TCqoURUjm_mlgLa143oYu4DQYdrAuq34XX_kMZuk1nQO1C8,motiongggggggggg,t9552Il0TRHKej0QlW6hgMDqAs4UXVO934EzUC-dm3BpUFyHTB6uNBuP
637,GRANDMASTER,740,MdHH6C47E2yWikj0RPOXjrMZUgOT0GeRpeNQ58btPjYcs8s,kuaiz1zzz,upciSTqM2ShHuGhZpVfwuRPKtEleZhYhhRF_D1CeF49g_qx-QZnwiitN
638,GRANDMASTER,515,_j5QI53KANBQ1Ob4Pg7-GRIAOfEjVVnPajXnjM7qHW_Hvpc,HUYATV MG,JF1rJofSi9r6_HPvzLNCLGFLK7eIyYRaRZ8ymMsS09Uiui4
639,GRANDMASTER,547,wm5sgEKXJ8O3esDfhPy_QWFHVwMKn1YulRqrYrQvAoH4ENs,RingFitAdventure,BgToWyRV3pGxYJ-RC1sXf06OrhwLzVvWjAmnmxqcdHk2q_h1NgD04EO7
640,GRANDMASTER,525,Uo-ojc1jk8ZKPdIVRLQA-TGq__O9m8fR--YDtYctCxTpSSA,N1cky,nG1TCb61l1zd6VDy5j_9UNvPV5kEbkaqZn-J2TipKp8vA9o
641,GRANDMASTER,640,25mV_8V0Q2gMnro0atIPAtKtwIZRYxbOubAH7lH4yBEWDIc,함 알,REiY_vkFs8HORQvY_A-5yxRf2JgYWdWQL531nFOf-12IIOU
642,GRANDMASTER,500,77Ah98kwMa8l-JfImVXJ--4OZRisDjfby3ljn7k737cycDdy,K CHEN 12,UZY-xSRFoP21-oS0Dde6e3ihC2bAhRTTLGxWGJNoNjuyuzuNVlTknel9
643,GRANDMASTER,419,MjvN7q0m3WjVBbFrQG2ERWphAoyTfEpBNQs8-x1v_IEqUsPj,내이름정수환,yV3B1zBgPHDlHvjyL4wxNd2hvj8RRuBDtM593ulj6OHphIdEc1aSPlwS
644,GRANDMASTER,623,D3UO7znTisD4anXnctZCdyQELPguGqX10FWRrIJhjg5cVhZIhCiyC2QZdg,TL T4CTICAL,SE-ZBzAHCkzjngHu9wjleWBR6WZABx9jfFbAhc7uLkAF6rcCrAftBFnj
645,GRANDMASTER,667,pTVpiPjjTSopdjrTg45qMeLZ1FaO5hjwpzIDmsAoegpw3Y8,SeIma,TT6FVkQE3X6m-CwsmK_89ancu2Af7KZj3i-lnyeSyyzQ7QmBtDlbrZ-V
646,GRANDMASTER,464,H1M-R8Hmvgftt4QC-2BR1zPuFzRyW44-hwzPjZZuoz4iT28,가루눈 OwO,byIKQbuIM-taVewOMgN8Emk-gAy8xmwpINlPImdcTp89N80
647,GRANDMASTER,725,3px4FuO7MGar5T_z9G0lOYBpu4A4rVhEoWY7qVExyjU82Zk,음봉면 덕지리,jgyJBCtjVbJrBa961vwX2flU9H55j618YHzmJ30HvLm0BDA
648,GRANDMASTER,570,KJnZ2LeuBnWgswTwPy7kn8Cu7budJrsFwF91tPA0vilNww,Fall Guy,DZCYexshIo3VupgNM9_EehWK8fmYm2FUfV_u6OiSIsHo
649,GRANDMASTER,810,3BZVtlbfiSbyBtQcrFr-4p2O4nl8HyzOk7SJ1A4jKi7TaCk,지식없는네이버,DNG6UJsjISfk055vEpkSNORmpjMjJV4jZyxLIuiyfTiTAZ0
650,GRANDMASTER,628,kOr7Kf59ILvpOaxk-Fjhaz4I8sZR5wIFkwqm4DwfFbxgeFE,따 균 좌,K2AzSDY-MqgTQXYq4tlTiC4839Y_cNF9fhpDsIJZ6HdrRsQ
651,GRANDMASTER,505,5S7Ajg0aC68y8ZOvIsaJu5fXwC1CrQLEjYFe66iSeCxtZ3A,llililiillillii,UnglzVXf0UeYXdQDvb2kF5XgCGdwZKWC8K2mAAEaiyfBZAI
652,GRANDMASTER,674,n7YlT-bwqnNq2CC-2MdrpSQyaSfUeNYpU-3Po_gT992sBTs,달 카,1fZ456SO5Y6itpzaqMMxETdInb0ZOkuVqVlvZG-zhQJRyAA
653,GRANDMASTER,415,sPKcgh_BnsN8zXvPSe2nrAD2CyI1ncn4B-_dq6KM3u4pGj99,짱 해 커,lGBckPZJy0dWfAZ-MhCFjIHBcYaQ0jY1WDJOFbVKlrRI6pCRVsbqWUhd
654,GRANDMASTER,476,yCWF51fdHHsCcjx-gN8OIMaBUcduoUSr3UO84CEEMb--PkY,엔도르시 자하드,uneHGXzZi-oktnD53RQmxk3lxFxyb02UUPJRsDTRkZTAjQ4
655,GRANDMASTER,733,bzsRlevfdciOw76Aeta1h2X2ahSD2_0Ia_QkSfghrpigSyc,Awe YunWAY,M48OWNhoqEoYekdq4rf0Eu77m5NggRjwKsfeoWTg3rT7tTY
656,GRANDMASTER,746,72DMVSnfrCg8UXLNwWqCsxYc1aRFe9WNWx1t3Youif1eWuc,ecnahC,BwpDxoS-PkeVEn1LOZNsaBncc7iNtPgKirHjS1vsXO-dg7M
657,GRANDMASTER,440,-0dqRrc1IyLIR-PrB6c9o32cppqwdzNM4F3PGNkZJ61vCNA,좋 으 면 됐어,iExdr7Tv5Wa5q9oWHYz1OLQfqsshm6aKevTgBCyupM-DLVXAi8xlC08e
658,GRANDMASTER,525,5fUbfxBJXCz2__qhMUyUiUF8RoPE5FKrruNdOauHRSYYZA,1liiLlili1iilI,k1KyEXMn0Bo1tZ6H2fp3VQxz08odyEz9puVu_C7XML1u
659,GRANDMASTER,534,lGG9sYo7NAfc7XQAN5c-KyPhLis3UWUxUHULmXganXMB0-g,우싹씨,ngg3pzkMGqAr1ebAq1_6S2ll-CsL0VdONKBhKkSiMdv0EqM
660,GRANDMASTER,475,aFYDw7nMzsVC2eqzognI9IE8PQ3QBKAJpJT3eQA9xncncR6S,77GameGOO,lcorxQaqBLP8657dh4yKn8uHQBfKoBocWsOdoOS4zOVpsRQIZwS6_jyC
661,GRANDMASTER,405,3ABauKhk8Eaz24FhuGOKEl4vwiKSrVtExo0qNQQmN3kKxUA,우민2,yqLF7kfe-ErnTxK-BlBRvQpSLTzevx85l8GgTbRL5imuqZ8
662,GRANDMASTER,406,7A4pi5h8TS97hwDb352bJgCA_H-PfdY6ap0pd72Q1J66BJSt,DWG Serenity,uv2VgJTIf1Xe910PN_Y4F_y31h0mFDYlFh2Fci9x-Mas_Rq0x53ZW5Qe
663,GRANDMASTER,447,e-I91OOwDQrXU8Z8xNoMwrCszabtt5oJuUNNUcx9BkrPHUuB,황포강을 뛰다,ppeS6LnWmIELv-brBAMCEgPqjng7EllaRUhREb5UJonrrWPN2vVxxxh3
664,GRANDMASTER,631,h6CQ4ovTs3XKwgB5tplZv9GbpkoGGERl3MvRvOBhCR-F6Ok,업보청산1,A317rgAIjgIkl1adrbJY6HXQWAgYiZd47eQ1G0jz8DFLVFqmvKOEW4wm
665,GRANDMASTER,811,X4H3wvt7Ww933pGs5HkG1s1nddpI7xpgyrWFUogEuQbz5FU,xxxxxxx1,1yVSeviUiRE_1LTxVV-csfpB8LAJhlF8sFM-1WA69F07rmY
666,GRANDMASTER,470,Wlwb9lf412WgGaV1O4ol1i94xgqmNMrLW6xtchDC0tknmzVu,sukuna,l8PZychSvQSwfxZyvQ1kup7d4yiuXCUWFbQHtyw7mwUYY2VbUcCZDZEu
667,GRANDMASTER,411,k3zdgTCeGyvEN742rkFge9I_YODvmTTRsmPNotwKiS_EjQ,겨울지나봄이오듯,J2iwG9y0rs0ZXAKxs7FFl7vnekLxT5SgpohwtY4cIMzD
668,GRANDMASTER,746,nsA9NJGSnj2QjlQ-hnYxojXapYfGoKF8K9xb6u8lWeCrtMA,곽곽보성,DPQi4w5WeilkLgNclQt7UGGEohu8Xy-rt4Oew2qTzQU7Z_c
669,GRANDMASTER,458,hMqojldxqTyyTEjQeG2tdzJJh2PO9S1i4oy-2VaK1Ny-A-0,코 취,DtYLFX1xg8u272OEC44j1fkVaBt-gQjuysXhQwIDxVToNnTwYK9n2l9B
670,GRANDMASTER,430,rsdAxzPgkJ0m4PTDdFuc24L810h-2snmeQzoHa6MhvXERm4,Schatzziiguqingc,xbcVwOiHtDMGHHsDuaIish41qA4YiqfXPcpB5oU5lbcozt8xM0k8HlIA
671,GRANDMASTER,421,9NpRMeGQQWuGV_wsmZpUWqEREB9CFtqzZEMeXxTYUXk_KN8,건들면누누로던짐,98APNh9cbXQ1MjaJ-dx7lZpYzEe8lDh2QCtj_xAtPElbGXw39YQJTjse
672,GRANDMASTER,822,BpBNQ7-_nEKRrXq7xPhK3qSEgYzeRmIPPc2chcJDjtttOIM,IGsupQ1019458971,kh4M28XNdI7fW_U2oLCfCbJQtb6btdZSuq6NjkoNOMmDu2jS9ZxSsojt
673,GRANDMASTER,520,8HGeSwQ78IOK2ZUSX_Tj2dUsdhdZiRmvTxan5-tt1AmQ3IPo,YOLIWW,lYr10bT8tv9rG6PDWmXfYUuJ9thxi0PKRs_09XAtTB6Cl2Ij2J6J2Za-
674,GRANDMASTER,700,_qX8mE1BmAY042oMqJLOAU_hVcZn2ewxRk5ZmAsJuGAZWF0,tofhqrptlwkr,KOCFZ5BcfXQdsYNUnHxRDLcJ6dEoNZpaifvAwFT6JjJ6ago
675,GRANDMASTER,657,GsVxO3cfEeoagR8kBPMK1Ed2vgcI3f2jmTXK2flnLGbJe-s,DYN DnDn,-ObmfgM8TGXlp09Oj9U9xXh_YXDIsts-5_i578EC4TVpm7M
676,GRANDMASTER,719,B3IqpMnZnLFRn1U904LB90mKa4_IDP-W0RXRJokXmoseh9s,Milf Chocolate,aEinnhHlKnqvvnTJ_TP8bPHCQaHj7ZAQ0JWoHeERVg30V6w
677,GRANDMASTER,416,izplpJB9SGxi7ODi1ligxtNFv_zq17_wueZLmEY739sRXwI,zai ma GGG,oKy3ZAgvD64ui5VzWmvyKFtUF3PIF-eg_eRNCkTNBviWPiI
678,GRANDMASTER,405,IubYuMfdVhkvoPwzsK7a-hWA6uJycU8tHgXwTSuu23n8kZI,slidepotato,uc-zTaQWaixXifjnNCJZsOwSH8osevfI3bo-rXFS5k79M3CJwKpDSJz8
679,GRANDMASTER,573,QkZyiAQL5STpP1aboTxCYApSlaqSiTX4h3rsRE96FxONDlI,cautious mid,McaatuZVSwtZ2gosPj-8yaXvEUHTJhdYOWBWA7jTQkXQhP6BBoXM4s2q
680,GRANDMASTER,428,thnZthAd7xs9LO6NMzsDkzlv-5Ux-q0Ivyyi6heGL2r87Do,Sia fans,dS1YqC7FOu_CQq5iz4cwuTw0665FQlBxY7YafuGUr8-nx0hhcftKKhR7
681,GRANDMASTER,646,yw5a8rHEBQ4IGhv4ldYnHqld9iAY7HJd63uf_0tlCDNf9YI,GGGGali,n-ECsNRkxS66L9YbTykw4TxXsGHu91UEQFDfXhBbkc9FJXBldDgLgQc0
682,GRANDMASTER,421,biwPnymvooq4ZS_FKBLzJo_gJ9sH0zRTmpZVULCcnSkiK50,박득춘1,tpE97yDiiVtZRdCsQbiT-QKLSZ7OSFglSxiGGOOERTzn5lk
683,GRANDMASTER,562,MfycMna4dXFKxvl1lsK8u_sI_HWzpk5mXvFVPsI-aSMX8bo,AF Na Kyung,w3OxUbVqjyogU_2bdttcse25gqYmebxppSxRs97s8JzT4Ys-4pdHaZfZ
684,GRANDMASTER,417,Iy--Q24H2Vq38AK4VuR2U0KMX-V37ERqSD6QzG6h3dZpCFwz,Swalla,U0nxNLcm-hQ4B_hoBHtS4MoOCexjPDvcM28QIzlgTX_luarcaCqjvsbM
685,GRANDMASTER,502,pU8ojHLdwh-UZ7kSs_fnEw2wXlBzlcLDH7qlsVG1pw8NodM,HUYATV Attacker,1bwPJM3G9kutg7BZwgOsPL320C7uxrnZiy-VUhd2a6Mw1Md1e7dq9x94
686,GRANDMASTER,682,dSaBx2rjNiamSpxQKp1l5CQ-XT9mPMt15N76JWaw3DcFhQ,위기를또다른기회,blFkNRkDWrgx4mkHE5Oy43p3uLB5SvEnX0qmLsh8Vzab
687,GRANDMASTER,465,jekxLOq7xByR_XTPtkxZSpIOYwgPvm1xBq8zwKSb2xfEJQ,Dutch Coffee,1ckCK58Lp3M8gioDix6aJoFVkQ7OMQ2Nbw45Pv1jX-U
688,GRANDMASTER,842,ZoKykJlVOaJkT_R82bK3mbaosT5SiMNAjskw8NUeWvhII-U,zhoupengyuan,fIL1QK_G1A5NJBebt0zx26cH-N_BTfRVTnA9E-srDHzNYVAT_QkEQpZK
689,GRANDMASTER,409,oUDzJAqJFF7tpXnVSETtpH4KPeQsH_aFKE0WN55kO27imPg,Augenstern,5nrrC8ZrcpC8Up4kRINoV4wSncxaV9y2hg__394Gd6T04o6dBYM-yae1
690,GRANDMASTER,574,ymyJ4Rb3a43qhXu5ZzOxHnfpiNeouUVpveRE8rOjAI9g9Gk,헤이스트 챌가요,D-MFz-gaikWmkR1gTwgcQbXLUM4AAXoEpTw2TViZy6vibP0
691,GRANDMASTER,426,a03k6IWXao_WasrlklTsyMJPCg7wjjsMLs4zxIiIwzA3axc,DRX Conus,3nPhxIPS2HDXlpGw8p7XX7aBS3fYZrbvB-wunWke8Usa5OKqfh6QCTxe
692,GRANDMASTER,414,i8w1bKGGpspPbFcYpWDHhToCwE1ScO5aPdfxCnK96Jxl1uo,Palau,cCANqg57Nf41QNE05CiIxfyBZ3PRcvN55L0v3T1FkKyce024OrV9rF9y
693,GRANDMASTER,417,Aly0m9AyDOJm9Y_Kzu07_yA_Chy8RJ8G_gi3XRIaLnWcju8,Fox B Silver,bxKeq2OeBRH22fd-0-BkIcTztsWYLqSmW4Ax7zbOyktLSVA
694,GRANDMASTER,413,SsnkgfP7ZQVWz-mLvZJyC-EFbsmrmUtOpVFos432z_D8DWc,Marlo,6FCrEZK5lF4qBz1YXAyPuXLv7qyHHpyD76NjHtxN1Qxp-xDmR0dB4itR
695,GRANDMASTER,475,rVHHu1nIgy-CGRvegPH7D-qlYtT55cF_bzixHq5Dx5cbIp8,urcarol,lzHrj9Mweo-C6F3dbvyWocnM_WH1-5p6qKioosqX5XFqyLo
696,GRANDMASTER,582,krxcMNhb5HAunNWkHUWjCRRNwk4dxnpXQhuek9KkPrgiBE8,홍삼유자차,CUfjfRhOrXz2KjpIhjCIdADufn-fVq9QiI11CTsE2RJUkdY
697,GRANDMASTER,863,JgcY4shK-uSJg5efGOr6qf6ABPRD598QCcCxMgIP4bX-Sis,콩식이,SCwMbnqcXzAzWSU8Sa0Qh9jgQqPkbV22diK0WqF-Jsc1_VDUZvuPkmyo
698,GRANDMASTER,445,H4roM1TJlbFprmY3JqKRIgnYU1YfowKewvH2kSxIQqME25Y,강붕스1,afISO6ya7EihR2pNbvuEzlci6Pd5CzXS7EYAqXck5bCGpb7bob5rZfgy
699,GRANDMASTER,470,q_T5PAG0A8H9cjy4SVtVs3bmMJ-E__XcRL_YK9HorAdu2bs,LaP1s ,hUWeJlSC4QIdswCfIgKSMp9YY5YWXYMQ7FWxXe1L3tA_AuW7_8kl-Upp
700,GRANDMASTER,822,K8xhpfcIVznCmyBm9CZ5PY0WDLtk2bCa2iVRDAb4sElW_5k,xxxssx,kYYmt3FMtBjU3g9QHTW30JeXNXwy9LQR-3qiuOhz9DV2CNDAuvtnZROH
701,GRANDMASTER,419,ggt8PM5ZgRe8zb5RiGF254aCuaKI3LnvXGkicukf7f8ZhQ,i can barely see,WbdJ0sPsyzdzBlPQSjwPmNs0syulGvIuPEHmY1iS4eEV
702,GRANDMASTER,474,znShUxAjx6eNOw6PVNc94gjn5qYMI_zwIyc4wlfOVBGLFD4,Meessiah,hXJeLOddD1Ebo6cLHZQ_sP0LmMByeYAPsk5APwCSyoXDWjP9mAOHR9tP
703,GRANDMASTER,742,ibHvUkpAiGCKFT5S-uPe3S3t3sTgBUKw_2aaYuyCSYk6zgg,Lv 1 갑각류,__OhrAFRJhHCZ8aGT2o9QlpmClPGH-gSIGdpHvXQ9IuxIzo
704,GRANDMASTER,618,G6qUjCv_ye905RiArMrP5e7DH1mG5RLoa8CG_kMtS2s493U,Gen G Ruler,2Gb81eu-dldNStjjhNBvdURDe5qKBn6Z30kmdc5KOwSRuIo
705,GRANDMASTER,405,QbQQBeI64pLXcEWjJPw3Ck4U2YNHotpnVc5PdbxMSbLiUoQ,Kim Sang Hoon,jB8sVvHSUI6KUJFmK8AbUgdCI3zZ7TpkG6ae97Z084qfTfY
706,GRANDMASTER,533,xBjb4fbiKBWGKJ5iI6hyJyDtfqN6CNfs-empIwzH3HEt34s,핏빛 계약,CkSlxsd0He6LxDJ22VooSW72FbtkqMzkw8QvKrMuPvKl8u8
707,GRANDMASTER,442,RGKUEwRTPbue-hQdM8oHOXjhhxVZeMwtuyFxjOCwC8Wl04I,DGA Thanatos,199CqESZkqeWZbnNMU7wy7JwmL9FZuRKWZf_BVc5V37kANo
708,GRANDMASTER,405,Stftguxfj62UDfEG_s1gmP-eoM6Drni3eoqMp0wO-Iw96M8,daydayup,BCS4JriTsIR-aJWtxDErEpbhE_uO8CcEJY4uHvJZ4bNeuhx0oDYQBj1J
709,GRANDMASTER,609,D7r4_tWkVExLUuw3J35YSwEKmcE5Fiy574Pnq2NTgVP7WDg,SANDBOX Leo,s_fAHwjuCj9N0ztoUt1OMVPRFQKdgRxEHa5FRKqO7T-mn3o
710,GRANDMASTER,412,ckK5GZq_frJ-h5a4Lo5NpZlqNgzAFNOh7kqGeByv0wsDCpI,물에 젖은 장작,JeGm0Wd7qa_faHpYWOqaD9whNHvM0npF9wEvyQh7ACnsEXU
711,GRANDMASTER,533,0Kd0Vtv6SXrsOP-ELUww-cX73YVO39kFhY_DeT10xA_8pWk,SanspareiI,hSVdOQpPpfNw3F-x14jtUtSeDVOGVcgsz2YQS7vhq26D2rc
712,GRANDMASTER,410,5Qwfk6EZ0mFC8NvyL4a707eMUpIjeLa5Ga1XG4kfpm5LZA,치킨요원,4Y6XU7EL-B6Xbq8oIrw4gPVvlIcATJkjIb2zAOFpWto9
713,GRANDMASTER,403,liddktirsEa8OEy_0dy8aJfPDhBioRXVTRmw5KZATkXocdY,happyhee,eBb6nUZlVaRhF1bhMir-DlmySOUkLrSe_nP_jv_CItdZN5MiTFEnZGE1
714,GRANDMASTER,444,xUiAXCNMnBEkWuPQjDgBe2StBHN3adVLwJKl7a8Ac76nLvg,고양이야공,Zn2H08oxlFb4sO1ykflQSLcmK_Mf36zGqqr5PchMVmO5sJ8
715,GRANDMASTER,697,GeyEYtXOvI-pYalpsur0bkwpaErruyig4Wzdin8HwyZHLTU,FA AvalonPlayer,0HznP9bHZeYOBOBZmNwc3VCeBEZfiDf1DNOSRMQZHJ2RNkA
716,GRANDMASTER,618,xPWbFYzND_vWiqk_uaS6v2sisBfSAhq9CWwfSmkjKrS1wDg,apdlvmftmxhfl,fJOFFZ14-X1f0snG6lsO0DurFFkqIz8HHuc4yU-lbQD2-Zk
717,GRANDMASTER,705,ymhbAfFO7KCtHLK9VvopLjSoyEYaWQ5Yjn5X6oGZ-ePcC_k,FPXzhaoZD4506303,chLY5cA-dooxKVifRr6m0Ej7CttsK-Bpth99cHdU38eySRLNusVek2hi
718,GRANDMASTER,581,63w42RwCRaRykuc0OFBZ6x-L2hzDmqmLKs1DvqT2779q6qY,GuiLunMei1,JuFSBES75iriqBP0g8zRRVmalLI5c7oTgsp4rf4NPbvP7tU
719,GRANDMASTER,521,1j-CH1soz4EhLSF2KkGUuD8BtEQdz6HZqmGDT_LRFiyYQso,XXXTENTACION,LYoadGuLJuyNsO_tQlBhYtiP-6aB9ClJt84DfzsGTVyefpU
720,GRANDMASTER,521,hf-RLh7zoB3GBcEyTczVHAdd35MOS6yszs-z8_82o9lNzTg,레몬불구름,8M0VElX9Ok4yGGr0s9ZDlSpRIj__WkEnMYWC2hhok4zROmA
721,GRANDMASTER,571,s-YjR10ihzd-le1KpcwRzZI2WYLZ6tw24yyCJhtRRJLpTSg,fat sheep,HvFkKz-rLFualm08b8HhqvftZ1Be4OK4VPJKlmk3arLiFKbTGKK4Yfqe
722,GRANDMASTER,519,8DnwwT39gAqe7fZtl3YRwIrbqFcaLBeItbQJvWdFUrZhksM,못 난 놈 들1,mcwf8yr7QUSo-CE-nTf0ADE5KSqVH7e5S9p19CuKPSjoPzg
723,GRANDMASTER,779,FRMtQ4YMACnJGaTFJz_GbpU9QSA3ZOne-Fleipk9uKYO_ho,Keria12345,ujDiGmLlaw4t45lP3YcjF15ezgq88FL5c-W4YWx4rQKXhJI
